D506023119384876,盗窃,其他,周玉怡被盗窃案,990,事主发现,2021-08-25 05:24:42,2021-08-25 05:28:42,A市C区,2021-08-26 15:24:35,2021-08-26 09:47:12
D506023119386089,盗窃,盗窃电动车,周影栋被盗案,2500,事主发现,2021-09-12 01:35:00,2021-09-12 06:00:00,A市B区,2021-09-12 22:42:25,2021-09-12 15:06:28
D506023119386534,盗窃,居民室内盗窃,周莹飘被盗案,3600,事主发现,2021-10-10 10:00:00,2021-10-24 10:00:00,A市B区,2021-10-24 16:24:48,2021-10-24 14:49:18
D506023119386386,盗窃,其他,周一被盗窃案,1490,事主发现,2021-10-06 07:30:00,2021-10-06 11:30:00,A市D区,2021-10-06 19:09:06,2021-10-06 12:11:40
D506023119385629,盗窃,居民室内盗窃,周雁被盗窃案,8600,事主发现,2021-03-21 22:30:00,2021-03-22 06:00:00,A市B区,2021-03-22 08:57:48,2021-03-22 07:13:48
D506023119386126,盗窃,盗窃电动车,周秀被盗窃案,3600,事主发现,2021-09-07 18:20:02,2021-09-11 15:00:10,A市B区,2021-09-11 23:15:04,2021-09-11 18:18:16
D506023119385868,盗窃,盗窃街面车辆,周榕媛被盗窃摩托车案,4900,事主发现,2021-04-26 11:50:00,2021-04-27 10:00:00,A市D区,2021-04-27 17:41:54,2021-04-27 10:04:25
D506023119385928,盗窃,居民室内盗窃,周全被盗窃案,1400,事主发现,2021-04-21 04:00:00,2021-04-21 13:00:00,A市C区,2021-04-21 17:29:48,2021-04-21 13:47:22
D506023119385769,盗窃,其他,周玲灵被盗案,1800,事主发现,2021-03-07 12:10:00,2021-03-07 12:15:00,A市D区,2021-03-08 22:57:34,2021-03-08 14:25:32
D506023119385417,盗窃,其他,周姣秋被盗窃案,1500,事主发现,2021-02-15 21:40:00,2021-02-16 06:30:00,A市D区,2021-02-16 09:52:14,2021-02-16 07:02:30
D506023119385244,盗窃,盗窃居民小区车辆,周寒子被盗窃案,19700,事主发现,2021-02-26 11:50:00,2021-02-27 10:00:00,A市D区,2021-02-27 17:41:54,2021-02-27 10:04:25
D506023119385131,盗窃,其他,周菲蓓被盗窃案,2100,事主发现,2021-01-22 13:00:00,2021-01-22 13:15:00,A市D区,2021-01-23 09:51:48,2021-01-22 13:18:41
D506023119385120,盗窃,其他,周凡被盗刷案,6150,案件移交,2021-01-17 02:00:00,2021-01-17 03:00:00,A市D区,2021-01-17 08:50:04,2021-01-17 04:12:55
D506023119386203,盗窃,居民室内盗窃,周璧瑗被盗窃案,1300,事主发现,2021-09-12 17:30:00,2021-09-13 08:20:00,A市B区,2021-09-13 16:47:06,2021-09-13 08:38:19
D506023119386415,盗窃,盗窃电动车,周皑被盗窃案,1400,事主发现,2021-10-24 09:30:00,2021-10-25 15:00:00,A市C区,2021-10-26 00:43:40,2021-10-25 15:13:25
D506023119386553,盗窃,盗窃路边店,郑枝聪涉嫌盗窃案,8600,事主发现,2021-10-09 00:00:00,2021-10-09 08:00:00,A市B区,2021-10-09 16:39:26,2021-10-09 12:30:07
D506023119385124,盗窃,其他,郑咏被盗案,5100,事主发现,2021-01-17 16:00:00,2021-01-17 16:20:00,A市C区,2021-01-17 20:09:49,2021-01-17 17:39:11
D506023119386448,盗窃,盗窃居民小区车辆,郑怡荣被盗案,5100,事主发现,2021-10-26 11:50:00,2021-10-27 10:00:00,A市D区,2021-10-27 17:41:54,2021-10-27 10:04:25
D506023119385180,盗窃,盗窃电动车,郑霄被盗窃案,3200,事主发现,2021-02-05 17:00:00,2021-02-06 07:30:00,A市B区,2021-02-07 09:50:20,2021-02-06 07:49:29
D506023119385240,盗窃,盗窃居民小区车辆,郑纨丽被盗案,4700,事主发现,2021-02-15 11:20:00,2021-02-15 11:25:00,A市B区,2021-02-16 00:00:26,2021-02-15 11:49:19
D506023119386620,盗窃,盗窃电缆线及“三电”设施,郑沫华被盗案,9600,事主发现,2021-10-15 15:00:00,2021-10-15 15:10:00,A市D区,2021-10-15 19:57:17,2021-10-15 17:04:00
D506023119385790,盗窃,盗窃电动车,郑梦被盗案,2800,事主发现,2021-04-13 03:00:00,2021-04-13 06:00:00,A市B区,2021-04-13 09:19:54,2021-04-13 07:42:37
D506023119385166,盗窃,其他,郑轮被盗案,13215,事主发现,2021-01-02 12:00:00,2021-01-02 12:10:00,A市C区,2021-01-02 23:07:49,2021-01-02 16:00:00
D506023119385497,盗窃,盗窃电动车,郑君聪被盗案,1800,事主发现,2021-03-18 18:30:00,2021-03-18 19:00:00,A市B区,2021-03-19 09:22:26,2021-03-18 19:29:33
D506023119384746,盗窃,盗窃路边店,郑弘枫被盗案,3800,事主发现,2021-05-19 18:00:00,2021-05-19 20:00:00,A市B区,2021-05-20 18:35:43,2021-05-20 13:05:00
D506023119385955,盗窃,居民室内盗窃,郑浩之被盗案,12500,事主发现,2021-04-09 02:40:00,2021-04-09 04:30:00,A市B区,2021-04-09 11:02:14,2021-04-09 05:01:41
D506023119385339,盗窃,居民室内盗窃,郑凡依被盗窃案,1200,案件移交,2021-02-25 17:00:00,2021-02-27 16:00:00,A市C区,2021-02-30 16:53:34,2021-02-27 16:46:47
D506023119386005,盗窃,盗窃汽车内物品,郑铎影被盗案,2600,事主发现,2021-04-11 18:10:00,2021-04-11 18:20:00,A市D区,2021-04-12 12:33:35,2021-04-11 19:54:35
D506023119386015,盗窃,其他,郑柏建被盗窃案,3400,事主发现,2021-04-14 08:00:00,2021-04-14 19:50:00,A市D区,2021-04-15 05:51:37,2021-04-14 20:26:14
D506023119386375,盗窃,其他,赵珠被盗窃案,6500,事主发现,2021-09-07 12:00:00,2021-09-12 10:00:00,A市C区,2021-09-13 16:23:50,2021-09-13 10:35:35
D506023119386371,盗窃,其他,赵珍仪被盗窃案,1300,事主发现,2021-09-07 12:10:00,2021-09-07 12:15:00,A市D区,2021-09-08 22:57:34,2021-09-08 14:25:32
D506023119384665,盗窃,盗窃居民小区车辆,赵珍腾被盗窃案,6500,事主发现,2021-06-22 18:00:00,2021-06-24 05:00:00,A市D区,2021-06-26 10:51:12,2021-06-26 10:35:15
D506023119384744,盗窃,盗窃路边店,赵悦被盗案,3000,事主发现,2021-05-22 18:00:00,2021-05-23 08:00:00,A市B区,2021-05-23 12:23:25,2021-05-23 10:20:00
D506023119386344,盗窃,其他,赵咏君被盗窃案,6763,事主发现,2021-09-26 09:20:00,2021-09-26 09:30:00,A市D区,2021-09-26 22:11:53,2021-09-26 12:49:39
D506023119386410,盗窃,盗窃电动车,赵怡航被盗窃案,3600,事主发现,2021-10-22 08:00:00,2021-10-22 21:00:00,A市D区,2021-10-23 16:02:54,2021-10-22 21:55:20
D506023119386490,盗窃,居民室内盗窃,赵瑶蓉被盗窃案,9600,事主发现,2021-10-07 23:50:00,2021-10-08 01:00:00,A市B区,2021-10-08 10:35:35,2021-10-08 01:18:37
D506023119385601,盗窃,盗窃路边店,赵娅飘被盗案,3600,事主发现,2021-03-12 17:30:00,2021-03-13 08:20:00,A市B区,2021-03-13 16:47:06,2021-03-13 08:38:19
D506023119386430,盗窃,盗窃电动车,赵秀莹被盗案,4500,事主发现,2021-10-26 12:00:00,2021-10-26 15:30:00,A市D区,2021-10-27 10:34:21,2021-10-26 16:52:57
D506023119385366,盗窃,其他,赵先鹏被盗窃案,2120,事主发现,2021-02-05 16:30:00,2021-02-05 17:00:00,A市D区,2021-02-05 22:12:44,2021-02-05 21:12:53
D506023119385057,盗窃,其他,赵夕依被盗窃案,2100,事主发现,2021-01-01 19:10:00,2021-01-01 19:15:00,A市C区,2021-01-01 20:49:40,2021-01-01 19:38:59
D506023119385002,盗窃,单位室内盗窃,赵珊素被盗案,24100,事主发现,2021-01-13 03:00:00,2021-01-13 10:00:00,A市B区,2021-01-13 19:01:48,2021-01-13 10:13:46
D506023119384668,盗窃,盗窃街面车辆,赵谦柏被盗窃案,2000,案件移交,2021-06-27 17:40:00,2021-06-28 04:00:00,A市B区,2021-06-28 11:26:07,2021-06-28 04:33:16
D506023119385843,盗窃,盗窃居民小区车辆,赵钧被盗案,3400,事主发现,2021-04-19 18:00:00,2021-04-20 10:00:00,A市D区,2021-04-20 13:56:00,2021-04-20 11:22:26
D506023119385242,盗窃,盗窃街面车辆,赵菁霄被盗窃摩托车案,4700,事主发现,2021-02-22 20:00:00,2021-02-23 06:30:00,A市B区,2021-02-23 09:32:22,2021-02-23 06:52:37
D506023119386092,盗窃,盗窃电动车,赵枫被盗案,2900,扭送现行,2021-09-13 13:40:00,2021-09-13 13:45:00,A市D区,2021-09-13 23:00:56,2021-09-13 13:45:02
D506023119385390,盗窃,盗窃汽车内物品,赵婵媛被盗窃案,4300,事主发现,2021-02-09 15:20:08,2021-02-09 15:40:15,A市D区,2021-02-09 21:12:31,2021-02-09 15:40:44
D506023119385875,盗窃,盗窃居民小区车辆,赵璧奕被盗窃案,2400,事主发现,2021-04-02 04:30:00,2021-04-02 06:30:00,A市C区,2021-04-03 08:24:06,2021-04-02 20:18:27
D506023119384800,盗窃,其他,章珠被盗窃案,3000,事主发现,2021-08-11 18:00:00,2021-08-11 18:30:00,A市D区,2021-08-11 22:49:00,2021-08-11 18:41:41
D506023119385640,盗窃,居民室内盗窃,章枝素被盗案,800,案件移交,2021-03-25 17:00:00,2021-03-27 16:00:00,A市C区,2021-03-30 16:53:34,2021-03-27 16:46:47
D506023119385957,盗窃,单位室内盗窃,章真被盗窃案,1930,事主发现,2021-04-01 17:30:00,2021-04-01 17:47:00,A市D区,2021-04-01 19:59:16,2021-04-01 17:48:38
D506023119386173,盗窃,盗窃其他场所车辆,章云伦被盗窃案,3700,案件移交,2021-09-27 17:40:00,2021-09-28 04:00:00,A市B区,2021-09-28 11:26:07,2021-09-28 04:33:16
D506023119386472,盗窃,盗窃街面车辆,章宜被盗窃摩托车案,5100,事主发现,2021-10-28 22:00:00,2021-10-29 12:00:00,A市D区,2021-10-30 10:20:01,2021-10-30 00:09:13
D506023119385398,盗窃,其他,章怡被盗窃案,4000,事主发现,2021-02-10 22:10:00,2021-02-11 07:30:00,A市B区,2021-02-12 09:12:54,2021-02-11 07:50:16
D506023119385067,盗窃,其他,章依被盗窃案,700,事主发现,2021-01-05 08:00:00,2021-01-05 09:30:00,A市D区,2021-01-06 18:54:53,2021-01-06 09:13:41
D506023119385543,盗窃,盗窃街面车辆,章伊被盗窃摩托车案,4800,事主发现,2021-03-22 20:00:00,2021-03-23 06:30:00,A市B区,2021-03-23 09:32:22,2021-03-23 06:52:37
D506023119384964,盗窃,盗窃居民小区车辆,章翔咏被盗窃案,19600,事主发现,2021-01-25 22:00:00,2021-01-26 06:30:00,A市D区,2021-01-26 22:15:21,2021-01-26 09:32:08
D506023119386338,盗窃,其他,章文莹被盗案,8000,事主发现,2021-09-24 16:50:00,2021-09-24 17:15:00,A市D区,2021-09-24 20:59:12,2021-09-24 17:37:00
D506023119386079,盗窃,其他,章薇环被盗窃案,23900,事主发现,2021-04-23 07:30:00,2021-04-23 12:00:00,A市D区,2021-04-23 19:38:44,2021-04-23 17:39:23
D506023119385068,盗窃,其他,章婷娴被盗案,3100,事主发现,2021-01-06 09:30:00,2021-01-06 17:30:00,A市C区,2021-01-07 11:21:53,2021-01-06 18:28:06
D506023119386523,盗窃,居民室内盗窃,章琴固被盗案,4600,事主发现,2021-10-18 23:00:00,2021-10-19 07:30:00,A市C区,2021-10-19 14:07:32,2021-10-19 07:45:42
D506023119385128,盗窃,其他,章巧谦被盗窃案,4100,事主发现,2021-01-18 23:00:00,2021-01-19 02:00:00,A市B区,2021-01-19 08:12:18,2021-01-19 02:22:22
D506023119385123,盗窃,盗窃汽车内物品,章茗皑被盗案,10100,事主发现,2021-01-15 17:30:00,2021-01-17 15:30:00,A市D区,2021-01-17 21:15:17,2021-01-17 17:05:40
D506023119385172,盗窃,其他,章灵咏被盗窃案,23600,事主发现,2021-01-08 19:13:03,2021-01-08 19:32:25,A市D区,2021-01-13 14:22:25,2021-01-13 14:03:13
D506023119384581,盗窃,盗窃电动车,章丽蕊被盗案,2000,事主发现,2021-06-05 15:00:00,2021-06-06 15:00:00,A市B区,2021-06-06 20:20:35,2021-06-06 15:36:43
D506023119386192,盗窃,居民室内盗窃,章洁雨盗窃案,21500,事主发现,2021-09-08 19:00:00,2021-09-09 08:40:00,A市B区,2021-09-09 09:31:12,2021-09-09 08:47:17
D506023119385370,盗窃,其他,章惠莹被盗案,3200,事主发现,2021-02-06 09:30:00,2021-02-06 17:30:00,A市D区,2021-02-07 11:21:53,2021-02-06 18:28:06
D506023119386013,盗窃,盗窃电缆线及“三电”设施,章弘被盗案,160400,事主发现,2021-04-13 17:30:00,2021-04-14 08:00:00,A市B区,2021-04-14 22:22:33,2021-04-14 09:11:11
D506023119384872,盗窃,拎包盗窃,章德被盗窃案,3600,事主发现,2021-08-10 22:00:00,2021-08-13 22:30:00,A市D区,2021-08-14 17:16:53,2021-08-14 15:15:44
D506023119385951,盗窃,居民室内盗窃,章冰妹被盗案,10400,事主发现,2021-04-09 00:00:00,2021-04-09 08:00:00,A市B区,2021-04-09 16:39:26,2021-04-09 12:30:07
D506023119385657,盗窃,单位室内盗窃,张镇被盗窃案,7820,事主发现,2021-03-01 17:00:59,2021-03-01 17:33:11,A市D区,2021-03-01 19:58:48,2021-03-01 17:55:35
D506023119385778,盗窃,拎包盗窃,张珍被盗窃案,3900,事主发现,2021-03-23 07:30:00,2021-03-23 12:00:00,A市D区,2021-03-23 19:38:44,2021-03-23 17:39:23
D506023119385558,盗窃,盗窃浴室更衣柜财物,张园被盗案,3300,事主发现,2021-03-01 16:00:00,2021-03-01 18:59:10,A市D区,2021-03-01 21:58:16,2021-03-01 18:59:10
D506023119385456,盗窃,其他,张毓云被盗窃案,4200,事主发现,2021-02-20 00:00:00,2021-02-24 12:00:00,A市D区,2021-02-25 07:44:43,2021-02-24 13:47:28
D506023119386007,盗窃,其他,张滢憧被盗窃案,4400,案件移交,2021-04-12 10:30:00,2021-04-12 10:32:00,A市D区,2021-04-12 22:27:03,2021-04-12 10:38:14
D506023119386242,盗窃,居民室内盗窃,张艳被盗窃案,13300,案件移交,2021-09-25 17:00:00,2021-09-27 16:00:00,A市C区,2021-09-30 16:53:34,2021-09-27 16:46:47
D506023119385637,盗窃,居民室内盗窃,张雪依被盗案,2300,事主发现,2021-03-26 23:00:00,2021-03-27 07:00:00,A市B区,2021-03-27 08:52:10,2021-03-27 07:41:11
D506023119386107,盗窃,盗窃电动车,张萱琰被盗案,2500,事主发现,2021-09-22 05:15:00,2021-09-22 06:10:00,A市B区,2021-09-22 08:27:18,2021-09-22 06:25:34
D506023119384701,盗窃,盗窃路边店,张珊雪被盗案,1200,事主发现,2021-05-13 03:00:00,2021-05-13 10:00:00,A市B区,2021-05-13 19:01:48,2021-05-13 10:13:46
D506023119386544,盗窃,居民室内盗窃,张琦铭被盗窃案,13400,案件移交,2021-10-25 20:00:00,2021-10-27 20:00:00,A市B区,2021-10-27 23:54:25,2021-10-27 20:32:18
D506023119385653,盗窃,居民室内盗窃,张萍被盗案,12400,事主发现,2021-03-20 00:00:00,2021-03-20 03:00:00,A市B区,2021-03-20 18:24:04,2021-03-20 04:00:00
D506023119385399,盗窃,其他,张鹏晨被盗窃案,4000,事主发现,2021-02-11 11:00:00,2021-02-11 12:40:00,A市B区,2021-02-12 12:22:03,2021-02-11 12:50:39
D506023119385077,盗窃,其他,张璐被盗窃案,3100,事主发现,2021-01-08 12:00:00,2021-01-08 13:00:00,A市D区,2021-01-08 22:55:45,2021-01-08 13:09:30
D506023119385031,盗窃,居民室内盗窃,张丽夕被盗窃案,6100,事主发现,2021-01-24 15:00:00,2021-01-25 00:00:00,A市B区,2021-01-25 14:23:05,2021-01-25 11:49:23
D506023119385771,盗窃,其他,张可被盗窃案,6300,事主发现,2021-03-07 12:00:00,2021-03-07 15:28:00,A市C区,2021-03-08 17:14:05,2021-03-08 14:48:51
D506023119385108,盗窃,其他,张钧允被盗窃案,6188,事主发现,2021-01-12 18:00:00,2021-01-13 07:00:00,A市D区,2021-01-13 15:23:37,2021-01-13 08:56:58
D506023119384910,盗窃,盗窃电动车,张和伯被盗案,1500,事主发现,2021-01-24 09:30:00,2021-01-25 15:00:00,A市C区,2021-01-26 00:43:40,2021-01-25 15:13:25
D506023119385668,盗窃,其他,张函婷被盗窃案,2220,事主发现,2021-03-05 21:00:00,2021-03-06 06:30:00,A市D区,2021-03-06 09:07:09,2021-03-06 06:31:18
D506023119385716,盗窃,盗窃电缆线及“三电”设施,张冠纨被盗案,7300,事主发现,2021-03-14 21:00:00,2021-03-15 08:00:00,A市D区,2021-03-15 13:56:51,2021-03-15 10:47:45
D506023119386176,盗窃,盗窃街面车辆,张凤英被盗窃案,5500,事主发现,2021-09-02 04:30:00,2021-09-02 06:30:00,A市C区,2021-09-03 08:24:06,2021-09-02 20:18:27
D506023119385870,盗窃,盗窃居民小区车辆,张枫瑞被盗窃案,19900,事主发现,2021-04-28 22:00:00,2021-04-29 12:00:00,A市D区,2021-04-30 10:20:01,2021-04-30 00:09:13
D506023119386129,盗窃,盗窃电动车,云致洁被盗案,2500,事主发现,2021-09-26 12:00:00,2021-09-26 15:30:00,A市D区,2021-09-27 10:34:21,2021-09-26 16:52:57
D506023119386531,盗窃,单位室内盗窃,云泽勤被入室盗窃案,3200,事主发现,2021-10-21 10:10:00,2021-10-21 15:40:00,A市B区,2021-10-22 09:19:00,2021-10-21 16:54:42
D506023119384998,盗窃,单位室内盗窃,云泽莉被盗窃案,10100,事主发现,2021-01-12 15:12:00,2021-01-12 22:22:00,A市B区,2021-01-13 04:17:58,2021-01-12 22:26:29
D506023119386507,盗窃,盗窃路边店,云源被盗案,3900,事主发现,2021-10-13 03:00:00,2021-10-13 10:00:00,A市B区,2021-10-13 19:01:48,2021-10-13 10:13:46
D506023119386272,盗窃,其他,云颖芝被盗窃案,2420,事主发现,2021-09-06 09:30:00,2021-09-06 17:30:00,A市C区,2021-09-07 11:21:53,2021-09-06 18:28:06
D506023119385605,盗窃,单位室内盗窃,云雪灵被盗案,24300,案件移交,2021-03-10 17:00:00,2021-03-11 20:00:00,A市B区,2021-03-13 20:45:57,2021-03-13 19:28:08
